L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
40378	nihrāda	nihrAda	hrād	hrAd	root	True		von	{#nihrAda#}¦ (von {#hrAd#} mit {#ni#}) m.  AK. 1,1,6,1 (v. l. {#nirhrAda#}
40384	nīkāśa	nIkASa	kāś	kAS	root	True		von	{#nIkASa#}¦ (von {#kAS#} mit {#ni#}) P. 6,3,123. m.  1〉  am Ende eines ad
40386	nīkleda	nIkleda	klid	klid	root	True		von	nom. act. von {#klid#} mit {#ni#} P. 6,3,122, Sch.
40388	nīca	nIca	ni	ni	root	True		von	{#nIca#}¦ (von 1. {#ni#})  1〉 adj. f. {#A#}  a〉  AK. 3,2,20. TRIK. 3,3,
40437	nīnāha	nInAha	nah	nah	root	True		von	{#nInAha/#}¦ (von {#nah#} mit {#ni#}) m.  oder desgl. AV. 19,57,4.
40465	nīrājana	nIrAjana	rāj	rAj	root	True		von	rAjana#}¦ (vom caus. von {#rAj#} mit {#ni#}) n. und {#˚nA#} f. , Bez.  Purohita,  AK. 2,8,
40473	nīroha	nIroha	ruh	ruh	root	True		von	{#nIroha/#}¦ (von {#ruh#} mit {#nis#}) m.  TS. 3,5,2,5. 5,3,6,3.
40610	nīvāka	nIvAka	vac	vac	root	True		von	{#nIvAka#}¦ (von {#vac#} mit {#ni#}) m. = {#prayAma#} AK. 3,3,23. H. 1518
40622	nu	nu	nu	nu	root	True	jetzt	Von	
40627	nuti	nuti	nu	nu	root	True		von	{#nuti#}¦ (von 2. {#nu#}) f.  AK. 1,1,5,12. H. 269. HALĀY. 1,145. {#par
40630	nuda	nuda	nud	nud	root	True		von	{#nuda#}¦ (von 1. {#nud#}) adj. dass.: {#SaSI lokatamonudaH#} R. 1,35,1
40632	nūtana	nUtana	nu	nu	root	True		von	{#nU/tana#}¦ (von 1. {#nu#}) adj.  (von Personen und Sachen);  (Gegens. {#
40637	nūnam	nUnam	nu	nu	root	True		von	{#nUna/m#}¦ (von 1. {#nu#}) ved., {#nUna/m#} ŚĀNT. 4,13. adv.  1〉 : {#pur
40768	nekṣaṇa	nekzaRa	nikṣ	nikz	root	True		von	{#ne/kzaRa#}¦ (von {#nikz#}) n.  oder : {#srugdarvi\rnekza^RamA\yava^nam#}
40831	nepālajā	nepAlajA	ja	ja	root	True		von	ne˚#} + {#jA#}, f. von {#ja#}) f.  SUŚR. 2,359,19. {#nepAlajAtA#} f. dass. 326,9.
40842	nemi	nemi	nam	nam	root	True		von	{#nemi/#}¦ (von {#nam#}) P. 3,2,171, Vārtt. 2. 3. UṆĀDIS. 4,43.  1〉 f.
40876	naikhānya	nEKAnya	khan	Kan	root	True		von	}¦ (von {#niKAna#} und dieses von {#Kan#} mit {#ni#}) adj. : {#yUpasya yannEKAnyam#} ṢAḌV.
40888	naija	nEja	nija	nija	root	True		von	{#nEja#}¦ (von {#nija#}) adj. : {#sa dadO darSanaM nEjam#} HARIV. 15414
40952	nairṛta	nErfta	diś	diS	root	True	Südwest	von	. auch zu a) 12,6132. {#astra#} ARJ. 4,30. — d〉 wohl  {#nErfta (mUla)#} : {#karman#} Verz.
40980	naivāsika	nEvAsika	nivāsa	nivAsa	root	True		von	#nE/vAsika#}¦ adj. von {#nivAsa#} gaṇa {#guqAdi#} zu P. 4,4,103.
41007	naiṣkaśatika	nEzkaSatika	niṣka	nizka	root	True		von	{#nE/zkaSatika#}¦ (von {#nizka#} + {#Sata#}) adj.  Niṣka  P. 5,2,119.
41008	naiṣkasahasrika	nEzkasahasrika	niṣka	nizka	root	True		von	{#nE/zkasahasrika#}¦ (von {#nizka#} + {#sahasra#}) adj.  Niṣka  P. 5,2,119.
41013	naiṣṭhika	nEzWika	niṣṭhā	nizWA	root	True		von	{#nEzWika#}¦ (von {#nizWA#}) adj. f. {#I#}  1〉 : {#viDivatkArayitvezwiM nE
41031	nodana	nodana	nud	nud	root	True		von	{#nodana#}¦ (von 1. {#nud#}) n.  BHĀG. P. 3,26,43. BHĀṢĀP. 117.
41089	nyaya	nyaya	i	i	root	True		von	{#nyaya#}¦ (von 3. {#i#} mit {#ni#}) m.  ({#nASa#}) P. 3,3,37, Sch.  ({#
41099	nyasya	nyasya	as	as	root	True		von	{#nyasya#}¦ (von 2. {#as#} mit {#ni#}) adj.  1〉 : {#gARqivam#} MBH. 7,924
41104	nyāda	nyAda	ad	ad	root	True		von	{#nyAda#}¦ (von 1. {#ad#} mit {#ni#}) m. P. 3,3,60.  AK. 2,9,56. H. 423.
41105	nyāya	nyAya	i	i	root	True		von	{#nyAya/#}¦ (von 3. {#i#} mit {#ni#}) m. P. 3,3,37. 122.*⁾ 6,2,144. *⁾ Hi
41128	nyāsa	nyAsa	as	as	root	True		von	{#nyAsa#}¦ (von 2. {#as#} mit {#ni#}) m.  1〉 : {#pada˚#} : {#kftvA mUrDn
41130	nyāsin	nyAsin	as	as	root	True		von	{#nyAsin#}¦ (von 2. {#as#} mit {#ni#} oder von {#nyAsa#}) adj. subst.  BH
41146	nyokas	nyokas	uc	uc	root	True		von	{#nyo^kas#}¦ (von {#uc#} mit {#ni#}) adj. : {#su\te su^te\ nyo^kasa\ indrA
41148	nyocanī	nyocanI	uc	uc	root	True		von	{#nyo/canI#}¦ (von {#uc#} mit {#ni#}) nach SĀY. ; viell. : {#rEByA^sIdanu\d
41164	paktar	paktar	pac	pac	root	True		von	{#pakta/r#}¦ (von {#pac#}) nom. ag.  (transit.) u. s. w. AV. 10,9,7. 11. 2
41168	paktra	paktra	pac	pac	root	True		von	{#paktra/#}¦ (von {#pac#}) UṆĀDIS. 4,166. n. = {#gArhapatya#} n.  UJJVAL.
41171	pakthin	pakTin	pac	pac	root	True		von	c#}): {#dI\daya\dittuBya\M some^BiH su\nvanda\BIti^ri\DmaBf^tiH pa\kTya1^\ rkEH#} ṚV. 6,20
41172	pakva	pakva	pac	pac	root	True		von	{#pakva/#}¦ (von {#pac#}) adj. (vertritt die Stelle des partic. praet. pa
41186	pakṣaka	pakzaka	pakṣa	pakza	root	True		von	{#pakzaka#}¦ (von {#pakza#}) m.  1〉  AK. 2,2,13. H. 1007. an. 3,60. MED. k
41199	pakṣatā	pakzatA	pakṣa	pakza	root	True		von	{#pakzatA#}¦ (von {#pakza#}) f. : {#gato hi pakzatAM tezAm#}  MBH. 2,2665.
41215	pakṣavant	pakzavant	pakṣa	pakza	root	True		von	{#pakza/vant#}¦ (von {#pakza#}) adj.  1〉  ŚAT. BR. 9,4,4,6.  MBH. 1,8440. R.
41219	pakṣaśas	pakzaSas	pakṣa	pakza	root	True		von	{#pakzaSas#}¦ (von {#pakza#}) adv. : {#varjayanti hi mAMsAni mAsaSaH pakzaS
41227	pakṣālikā	pakzAlikA	pakṣa	pakza	root	True		von	{#pakzAlikA#}¦ (von {#pakza#}) f. N. pr. einer der Mütter im Gefolge des Ska
41233	pakṣin	pakzin	pakṣa	pakza	root	True		von	{#pakzi/n#}¦ (von {#pakza#})  1〉 adj. ; m.  (AK. 2,5,32. 3,4,3,21. TRIK. 2
41241	pakṣila	pakzila	pakṣa	pakza	root	True		von	{#pakzila#}¦ (von {#pakza#}) m. neben {#svAmin#} Bein. des Vātsyāyana (im
41245	pakṣīkar	pakzIkar	pakṣa	pakza	root	True		von	{#pakzIkar#}¦ (von {#pakza#} + 1. {#kar#})  Schol. bei WILSON, SĀṂKHYAK. S.
41247	pakṣīya	pakzIya	pakṣa	pakza	root	True		von	{#pakzIya#}¦ (von {#pakza#}) adj. am Ende eines comp. : {#gopAlEH kfzRapak
41248	pakṣṇu	pakzRu	paca	paca	root	True		von	{#pakzRu#}¦ nom. ag. von {#paca#} VOP. 26,144.
41254	pakṣya	pakzya	pakṣa	pakza	root	True		von	{#pakzya^#}¦ (von {#pakza#}) adj. gaṇa {#digAdi#} zu P. 4,3,54 ({#pa/kzya#
41312	pac	pac	paca	paca	root	True		von	
41314	paca	paca	pac	pac	root	True		von	{#paca/#}¦ (von 1. {#pac#})  1〉 adj.  (trans.) P. 3,1,134. 2,33. fgg. VO
41314	paca	paca	paca	paca	root	True		von	
41316	pacata	pacata	pac	pac	root	True		von	{#pacata/#}¦ (von 1. {#pac#}) UṆĀDIS. 3,110. adj. : {#pu\ro\LAH#} ṚV. 3,28
41317	pacatabhṛjjatā	pacataBfjjatA	pac	pac	root	True		von	Personen pl. imper, von {#pac#} und {#Brajj#}) f.  gaṇa {#mayUravyaMsakAdi#} zu P. 2,1,72
41318	pacatpuṭa	pacatpuwa	pac	pac	root	True		von	({#pacant#}, partic. von 1. {#pac#}, + {#puwa#}) m. Hibiscus phoeniceus Lin. ({#sUryamaRiv
41320	pacana	pacana	pac	pac	root	True		von	{#pacana#}¦ (von 1. {#pac#})  1〉 adj. ; s. {#eRI˚, anvAhArya˚#}. — 2〉 m.
41322	pacapaca	pacapaca	pac	pac	root	True		von	{#pacapaca#}¦ (von 1. {#pac#} mit Redupl.) adj. unter den Beiww. von Śiva M
41324	pacaṃpacā	pacaMpacA	pac	pac	root	True		von	
41325	pacalavaṇā	pacalavaRA	pac	pac	root	True		von	t. von 1. {#pac#}, + {#lavaRa#}) f.  gaṇa {#mayUravyaMsakAdi#} zu P. 2,1,72.
41327	pacāna	pacAna	pac	pac	root	True		von	d. von 1. {#pac#}; s. u. {#pac#} und vgl. {#kiMpacAna#}.
41328	paci	paci	pac	pac	root	True		von	{#pa/ci#}¦ (von 1. {#pac#}) m.  UJJVAL._zu_UṆĀDIS. 4,117. TRIK. 1,1,67.
41330	pacelima	pacelima	pac	pac	root	True		von	{#pacelima#}¦ (von 1. {#pac#}) oxyt. UṆĀDIS. 4,37. parox. P. 3,1,96, Vārtt.
41333	pacchas	pacCas	pad	pad	root	True		von	{#pacCa/s#}¦ (von {#pad#} = {#pAda#}) adv. Pāda  (vgl. {#arDarcaSas, fkCas
41335	pacya	pacya	pac	pac	root	True		von	{#pacya#}¦ (von 1. {#pac#}) adj.  (intrans.): s. {#kfzwa˚#} und vgl. {#p
41485	pañcalakṣaṇa	paYcalakzaRa	purāṇa	purARa	root	True		von	
41503	pañcaviṃśa	paYcaviMSa	stoma	stoma	root	True		von	
41639	paṭamaya	pawamaya	paṭa	pawa	root	True		von	{#pawamaya#}¦ (von {#pawa#}) n. (sc. {#gfha#}) dass, TRIK. 2,6,34.
41640	paṭay	paway	paṭu	pawu	root	True		von	}¦, {#˚yati#} denom. von {#pawu#} P. 1,1,57, Sch.
41650	paṭavya	pawavya	paṭu	pawu	root	True		von	{#pawavya^#}¦ adj. von {#pawu#} in der Bed. {#tasmE hitam#} P. 5,1,5, Sch.
41658	paṭiman	pawiman	paṭu	pawu	root	True		von	m. abstr. von {#pawu#} gaṇa {#pfTvAdi#} zu P. 5,1,122. Schol. zu P. 6,4,155.
41666	paṭutva	pawutva	paṭu	pawu	root	True		von	{#pawutva#}¦ (von {#pawu#}) n.  (des Gesichts): {#AnDyamAndyapawutvezu net
41670	paṭumant	pawumant	paṭu	pawu	root	True		von	{#pawumant#}¦ (von {#pawu#}) m. N. pr. eines Fürsten VP. 472 (im Ind. {#paw
41694	paṭṭārhā	pawwArhA	arha	arha	root	True		von	a#} + {#arhA#}) f. von {#arha#} f. = {#pawwadevI#} RĀJAN._im_ŚKDR. {#pawwArohA#} WILS.
41711	paṭhaka	paWaka	paṭh	paW	root	True		von	{#paWaka#}¦ (von {#paW#}) nom. ag.  MBH. 3,17395.
41714	paṭhamañjarī	paWamaYjarI	paṭh	paW	root	True		von	{#paWamaYjarI#}¦ ({#paWa#} von {#paW#} + {#ma˚#}) f. N. der 4ten Rāgiṇī des Śrīrāga SAṂ
41717	paṭhi	paWi	paṭh	paW	root	True		von	{#paWi#}¦ (von {#paW#}) f. = {#paWana#} ŚABDAR._im_ŚKDR.
41719	paṭhitāṅga	paWitANga	paṭh	paW	root	True		von	s. von {#paW#}, + {#aNga#}) Bez.  BHAVIṢYA-P._in_Verz. d. Oxf. H. 33,b,29.
41720	paṭhiti	paWiti	paṭh	paW	root	True		von	{#paWiti#}¦ (von {#paW#}) f. Bez.  ({#SabdAlaMkAra#}) Verz. d. Oxf. H. No
41730	paṇana	paRana	paṇ	paR	root	True		von	{#pa/Rana#}¦ (von 1. {#paR#}) n.  ŚAT. BR. 3,3,2,19. : {#Darma˚#} VYUTP. 2
41735	paṇasa	paRasa	paṇ	paR	root	True		von	{#paRasa/#}¦ (von 1. {#paR#}) UṆĀDIS. 3,117. m.  1〉  Schol. zu Uṇ. 3,116.
41743	paṇika	paRika	paṇa	paRa	root	True		von	{#paRika#}¦ (von {#paRa#}) am Ende eines adj. comp.: {#paYcASat˚#}  Paṇa
41744	paṇitar	paRitar	paṇ	paR	root	True		von	{#paRitar#}¦ (von 1. {#paR#}) nom. ag.  NAIṢ. 2,92.
41746	paṇin	paRin	paṇ	paR	root	True		von	{#paRin#}¦ (von 1. {#paR#} oder von {#paRa#}) P. 6,4,165. Davon {#pARina
41746	paṇin	paRin	paṇa	paRa	root	True		von	on 1. {#paR#} oder von {#paRa#}) P. 6,4,165. Davon {#pARina#} ebend.
41767	paṇya	paRya	paṇ	paR	root	True		von	1. {#pa/Rya#}¦ (von 1. {#paR#})  1〉 adj. ; n.  P. 3,1,101. VOP. 26,16. AK. 2,9,82. H. 8
41768	paṇya	paRya	paṇ	paR	root	True		von	2. {#paRya#}¦ (von 2. {#paR#}) adj. ; vgl. {#paRyatA#}.
41769	paṇya	paRya	paṇa	paRa	root	True		von	3. {#paRya^#}¦ (von {#paRa#} 2.) adj. am Ende eines comp. nach einem Zahlwort P. 5,1,34
41791	pata	pata	pat	pat	root	True		von	1. {#pata/#}¦ (von 1. {#pat#}) gaṇa {#pacAdi#} zu P. 3,1,134. gaṇa {#jvalAdi#} zu 140.
41793	pataka	pataka	pat	pat	root	True		von	pataka#}¦ 1〉 adj. (von 1. {#pat#})  — 2〉 m.  WILS.
41796	pataṃga	pataMga	pata	pata	root	True		von	adv. acc. von 1. {#pata#}, + 1. {#ga#}) UṆĀDIS. 1,118.  1〉 adj. : {#Syena#} ṚV. 1,118,4. {
41805	patatra	patatra	pat	pat	root	True		von	{#pa/tatra#}¦ (von 1. {#pat#}) UṆĀDIS. 3,105. n.  1〉  AK. 2,5,36. H. 1317.
41809	patadgraha	patadgraha	pat	pat	root	True		von	tic. praes. von 1. {#pat#}, + {#graha#}) m. AK. 3,6,2,21.  1〉  AK. 2,6,3,40. TRIK. 2,6,41.
41812	patana	patana	pat	pat	root	True		von	{#patana#}¦ (von 1. {#pat#})  1〉 nom. ag.  P. 3,2,150. — 2〉 m. N. pr. ein
41814	patant	patant	pat	pat	root	True		von	tic. praes. von 1. {#pat#}) adj. ; m.  AK. 2,5,33. H. 1316. MED. t. 121. HALĀY. 2,82. RAGH
41817	patayālu	patayAlu	pat	pat	root	True		von	{#patayAlu/#}¦ (von 1. {#pat#} in der caus. Form {#patay#}) adj. (f. {#U#})
41820	patara	patara	pat	pat	root	True		von	{#patara/#}¦ (von 1. {#pat#}) adj. : {#e\ta\SAH#} ṚV. 10,37,3. 2,2,4. 10,1
41827	patāpata	patApata	pat	pat	root	True		von	{#patApata#}¦ (von 1. {#pat#} mit Redupl.) adj.  P. 6,1,12, Vārtt. 2. PAT._
41828	pati	pati	pat	pat	root	True		von	{#pa/ti#}¦ (von 3. {#pat#}) UṆĀDIS. 4,57. instr. {#pa/tyA#}, dat. {#pa/t
41836	patitavya	patitavya	pat	pat	root	True		von	{#patitavya#}¦ (von 1. {#pat#}) n. : {#akIrtiH SASvatI cEva patitavyamananta
41855	patiṣṭha	patizWa	pata	pata	root	True		von	{#pa/tizWa#}¦ (von 1. {#pata#} mit der Endung des superl.) adj.  TS. 5,4,11
41857	patīyaṃs	patIyaMs	pat	pat	root	True		von	{#patIyaMs#}¦ (von 1. {#pat#} mit dem suff. des compar.), davon {#patIyas#}
41858	patera	patera	pat	pat	root	True		von	{#pate/ra#}¦ (von 1. {#pat#}) UṆĀDIS. 1,59.  1〉 adj.  ({#gantar#}  UJJVAL.
41859	patkāṣin	patkAzin	kaṣ	kaz	root	True		von	+ {#kA˚#}, nom. ag. von {#kaz#}) adj.  P. 6,3,54. Nach WILS. .
41866	pattas	pattas	pad	pad	root	True		von	{#patta/s#}¦ (von {#pad#}) adv.  ṚV. 10,27,13. {#patto 'gnihotrapAtrARi#}
41867	patti	patti	pad	pad	root	True		von	
41875	pattra	pattra	pat	pat	root	True		von	ra#} und verkurzt {#patra#}¦ (von 1. {#pat#}) P. 3,2,182. 7,2,9; vgl. UṆĀDIS. 4,158. n. SI
41963	patman	patman	pat	pat	root	True		von	{#pa/tman#}¦ (von 1. {#pat#}) n. : {#vAta^sya#} ṚV. 5,5,7. 41,3. {#yAte^va
41964	patya	patya	pat	pat	root	True		von	omp.  1〉 (von 1. {#pat#}) das : {#garta˚#} PAÑCAV. BR. 16,1,2. — 2〉 die Wörter auf {#pati#
41966	patvan	patvan	pat	pat	root	True		von	{#pa/tvan#}¦ (von 1. {#pat#})  1〉 adj. f. {#patvarI#} : {#KargalA iva patv
41970	patsutas	patsutas	pad	pad	root	True		von	(von {#patsu#}, loc. von 2. {#pad#}, + adv. suff. {#tas#}) adv.  ṚV. 8,43,6. {#˚taHSI/#}
42003	pada	pada	pad	pad	root	True		von	{#pada/#}¦ (von 1. {#pad#}) n. (m. in der Bed. ); euphonisches Verhalten
42004	padaka	padaka	pada	pada	root	True		von	{#padaka#}¦ (von {#pada#})  1〉 n.  a〉 : {#itaH praBfti yAtavyaM padakaM p
42020	padatā	padatA	pada	pada	root	True		von	{#padatA#}¦ (von {#pada#}) f. : {#atItya tezAM padatAM pradarSayet#} ṚV.
42024	padana	padana	pad	pad	root	True		von	#padana/#}¦ nom. ag. von 1. {#pad#} P. 3,2,150.
42027	padanīya	padanIya	pad	pad	root	True		von	{#padanI/ya#}¦ (von 1. {#pad#}) adj.  ŚAT. BR. 14,4,2,18. ŚAṂK._zu_KAṬHOP. 2
42048	padaśas	padaSas	pada	pada	root	True		von	{#padaSas#}¦ (von {#pada#}) adv.  R. GORR. 2,87,15.
42063	padāji	padAji	aj	aj	root	True		von	{#Aji#}  von {#aj#}) UṆĀDIS. 4,131. P. 6,3,52 (vgl. Vārtt. 2). m.  AK. 2,8,2,34. H. 498. —
42065	padāti	padAti	at	at	root	True		von	{#Ati#}  von {#at#}) UṆĀDIS. 4,131. P. 6,3,52 (vgl. Vārtt. 2).  1〉 adj. ; m.  AK. 2,8,2,34
42099	padika	padika	pad	pad	root	True		von	von 2. {#pad#} abgeleitet), f. {#I#}  gaṇa {#parpAdi#} zu P. 4,4,10. Vārtt. zu P. 6,3,53.
42100	padibaddha	padibadDa	pad	pad	root	True		von	/#}¦ ({#padi#}, loc. von 2. {#pad#}, + {#badDa#}) adj.  TS. 6,1,7,5.
42109	padma	padma	śrī	SrI	root	True		von	
42190	padmāṭa	padmAwa	aṭ	aw	root	True		von	dmAwa#}¦ ({#padma#} + {#Awa#} von {#aw#}) m. Cassia Tora Lin. AK. 2,4,5,13. — Vgl. {#cakra
42207	padya	padya	pad	pad	root	True		von	{#pa/dya#}¦ (von 2. {#pad#} und {#pada#}) P. 6,3,53. 4,2,104, Vārtt. 17,
42214	padvant	padvant	pad	pad	root	True		von	{#padva/nt#}¦ (von 2. {#pad#}) adj. ; n. : {#ni grAmA^so avikzata ni pa\dva
42220	panasy	panasy	pan	pan	root	True		von	
42223	panitar	panitar	pan	pan	root	True		von	{#panita/r#}¦ (von {#pan#}) nom. ag. : {#de\vAso\ yatra^ pani\tAra\ evE^ru\
42225	paniṣṭi	panizwi	pan	pan	root	True		von	
42226	paniṣṭha	panizWa	pan	pan	root	True		von	{#pa/nizWa#}¦ (von {#pan#} mit dem suff. des superl.) adj. : {#ma\hi\mA#} Ṛ
42228	panīyaṃs	panIyaMs	pan	pan	root	True		von	{#pa/nIyaMs#}¦ (von {#pan#} mit dem suff. des compar.) adj. : {#yu\zmAka^mas
42229	panu	panu	pan	pan	root	True		von	{#panu/#} oder {#panU/#}¦ (von {#pan#}) : {#varDa^ntI\mApa^H pa\nvA suSi^Svimf\tasya\ y
42234	panna	panna	pad	pad	root	True		von	{#panna#}¦ partic. von 1. {#pad#} (s. das.); parox. UṆĀDIS. 3,10. m. = {#nIcErgatiH#}  s
42247	panya	panya	pan	pan	root	True		von	{#pa/nya#}¦ (von {#pan#}) adj.  ṚV. 3,36,3. 59,5. {#panya^M panya\mitso^t
42250	papi	papi	pā	pA	root	True		von	{#papi/#}¦ (von {#pA#}) adj. : {#pa\piH soma^M da\dirgAH#} ṚV. 6,23,4 (S
42252	papu	papu	pā	pA	root	True		von	{#pa/pu#}¦ (von {#pA#}) m.  UJJVAL._zu_UṆĀDIS. 1,23. f.  UṆĀDIK._im_ŚKDR
42307	par	par	pṛṇ	pfR	root	True		Wurzel/Stamm	uer Stamm {#pfR#} (DHĀTUP. 28,40), {#pfRa/ti, pfRate, pfRasva, pfRa/DyE#};  {#pi/parti#} (
42508	parākāśa	parAkASa	kāś	kAS	root	True		von	{#parAkASa#}¦ (von {#kAS#} mit {#parA#}) m. : {#ASAparAkASO ta Adade#} ŚAT.
42511	parākrama	parAkrama	kram	kram	root	True		von	{#parAkrama#}¦ (von {#kram#} mit {#parA#}) m.  1〉 ; = {#Sakti#} AK. 2,8,2,71
42514	parākramin	parAkramin	kram	kram	root	True		von	{#parAkramin#}¦ (von {#kram#} mit {#parA#} oder von {#parAkrama#}) adj.  MBH.
42515	parākrāntar	parAkrAntar	kram	kram	root	True		von	{#parAkrAntar#}¦ (von {#kram#} mit {#parA#}) nom. ag. dass.: {#pARqavArTe parA
42533	parājaya	parAjaya	ji	ji	root	True		von	{#parAjaya#}¦ (von {#ji#} mit {#parA#}) m.  1〉 : {#svajanAt#}  (obj.) MBH.
42537	parājiṣṇu	parAjizRu	ji	ji	root	True		von	{#parAjizRu#}¦ (von {#ji#} mit {#parA#}) adj.  1〉 : {#a˚#} ŚAT. BR. 14,5,1,6
42543	parāṇ	parAR	an	an	root	True		von	{#parAR#}¦ (von {#an#} mit {#parA#}) adj. P. 8,4,20, Sch.
42545	parāṇutti	parARutti	nud	nud	root	True		von	{#parARutti#}¦ (von {#nud#} mit {#parA#}) f. : {#BrAtf^vya˚#} TS. 6,2,3,2.
42547	parātaram	parAtaram	parā	parA	root	True		von	{#parAtara/m#}¦ (von {#parA#}) adv. : {#˚raM su nirf^tirjihItAm#} ṚV. 10,59,1
42551	parādadi	parAdadi	dā	dA	root	True		von	{#parAdadi/#}¦ (von 1. {#dA#} mit {#parA#}) adj. : {#asi\ hi#} [Page4-0502]
42553	parādāna	parAdAna	dā	dA	root	True		von	{#parAdA/na#}¦ (von 1. {#dA#} mit {#parA#}) n.  VS. 18,64.
42568	parāpātuka	parApAtuka	pat	pat	root	True		von	{#parApA/tuka#}¦ (von 1. {#pat#} mit {#parA#}) adj. : {#garBa#} TS. 6,1,3,3. 7
42572	parābhava	parABava	bhū	BU	root	True		von	{#parABava/#}¦ (von {#BU#} mit {#parA#}) m.  1〉 ; = {#vinASa, nASa#} H. an.
42576	parābhūti	parABUti	bhū	BU	root	True		von	{#pa/rABUti#}¦ (von {#BU#} mit {#parA#}) f. , AV. 12,5,35. {#aBUti, nirBUti,
42582	parāyaṇa	parAyaRa	i	i	root	True		von	{#parA/yaRa#}¦ (von 3. {#i#} mit {#parA#})  1〉 n.  a〉 : {#nyayana, pa˚#} ṚV.
42596	parāvat	parAvat	parā	parA	root	True		von	{#parAva/t#}¦ (von {#parA#}) f.  (Gegens. {#arvAvat#}) NAIGH. 3,26. {#A de\
42605	parāvaha	parAvaha	vah	vah	root	True		von	{#parAvaha#}¦ (von {#vah#} mit {#parA#}) m. N.  (die 6 übrigen heissen {#Av
42606	parāvāka	parAvAka	vac	vac	root	True		von	{#parAvAka/#}¦ (von {#vac#} mit {#parA#}) m. : {#nama^ste aDivA\kAya^ parAvA
42607	parāviddha	parAvidDa	vyadh	vyaD	root	True		von	
42612	parāvyādha	parAvyADa	vyadh	vyaD	root	True		von	{#parAvyADa#}¦ (von {#vyaD#} mit {#parA#}) m. : {#SamyA˚#} ŚAT. BR. 5,5,2,2.
42617	parāśas	parASas	śaṃs	SaMs	root	True		von	{#parASa/s#}¦ (von {#SaMs#} mit {#parA#}) f. etwa : {#a\va\SasA^ ni\HSasA\
42622	parāsa	parAsa	as	as	root	True		von	{#parAsa#}¦ (von 2. {#as#} mit {#parA#})  1〉 m. : {#SamyA˚#} ŚĀṄKH. ŚR. 1
42624	parāsana	parAsana	as	as	root	True		von	{#parAsana#}¦ (von 2. {#as#} mit {#parA#}) n.  AK. 2,8,2,81. H. 370. — Vgl.
42631	parāsya	parAsya	as	as	root	True		von	{#parA/sya#}¦ (von 2. {#as#} mit {#parA#}) adj.  ŚAT. BR. 4,4,5,1.
42634	pari	pari	pari	pari	root	True		von	zaRa, vyADi, vyApti#} H. an. MED. {#uparama, Soka#} H. an. {#Seza#} MED. {#atiSaya, tyAga,
42651	parikalpa	parikalpa	kalp	kalp	stem/word	False		Von	
42663	parikopa	parikopa	kup	kup	root	True		von	{#parikopa#}¦ (von {#kup#} mit {#pari#}) m.  Spr. 812.
42664	parikrama	parikrama	kram	kram	root	True		von	{#parikrama#}¦ (von {#kram#} mit {#pari#}) m.  1〉  AK. 3,3,16. H. 1500. HALĀ
42667	parikraya	parikraya	krī	krI	root	True		von	{#parikraya#}¦ (von {#krI#} mit {#pari#}) m.  1〉  Schol. zu KĀTY. ŚR. 132,2.
42669	parikrānti	parikrAnti	kram	kram	root	True		von	{#parikrAnti#}¦ (von {#kram#} mit {#pari#}) f.  BHĀG. P. 4,29,21.
42673	parikleda	parikleda	klid	klid	root	True		von	{#parikleda#}¦ (von {#klid#} mit {#pari#}) m. : {#kfpaRASruparikledo dahenmA
42675	parikleśa	parikleSa	kliś	kliS	root	True		von	{#parikleSa#}¦ (von {#kliS#} mit {#pari#}) m. : {#duHKABijYo hi gurukulavAsa
42677	parikvaṇana	parikvaRana	kvaṇ	kvaR	root	True		von	{#parikvaRana#}¦ (von {#kvaR#} mit {#pari#}) adj.  NIR. 6,1.
42678	parikṣaya	parikzaya	kṣi	kzi	root	True		von	{#parikzaya#}¦ (von 3. {#kzi#} mit {#pari#}) m. : {#saMtAnasya#} M. 9,59. {#
42679	parikṣava	parikzava	kṣu	kzu	root	True		von	{#parikzava/#}¦ (von 1. {#kzu#} mit {#pari#}) m. (Unglück bedeutendes)  AV. 1
42683	parikṣālana	parikzAlana	kṣal	kzal	root	True		von	{#parikzAlana#}¦ (von 2. {#kzal#} mit {#pari#}) n.  KĀTY. ŚR. 4,2,32. 38.
42684	parikṣit	parikzit	kṣi	kzi	root	True		von	{#parikzi/t#}¦ (von 1. {#kzi#} mit {#pari#})  1〉 adj. ; du. Bez. für : {#pa\
42686	parikṣepa	parikzepa	kṣip	kzip	root	True		von	{#parikzepa#}¦ (von {#kzip#} mit {#pari#}) m.  1〉 : {#pakzaparikzepEH#} HARI
42689	parikhā	pariKA	khan	Kan	root	True		von	{#pariKA#}¦ (von {#Kan#} mit {#pari#}) f. P. 3,2,101, Vārtt., Sch.  1〉  A
42690	parikhāta	pariKAta	khan	Kan	root	True		von	pariKAta#}¦ (partic. von {#Kan#} mit {#pari#}) m. : {#ye vA u ha tadraTacaraRanemikftapari
42691	parikheda	pariKeda	khid	Kid	root	True		von	{#pariKeda#}¦ (von {#Kid#} mit {#pari#}) m.  MBH. 13,2662. ṚT. 1,27. 5,14.
42692	parikhyāti	pariKyAti	khyā	KyA	root	True		von	{#pariKyAti#}¦ (von {#KyA#} mit {#pari#}) f.  WILS.
