L_id	headword	headword_slp1	root	root_slp1	root_source	prefixes	karaka	karaka_sense	affix	affix_slp1	group	anubandha	anubandha_steps	affix_source	context
988	pā	pA	pā	pA	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	<s>‘AtaScopasarge’</s> (3-1-136) <s>iti kartari kapraty
989	pāra	pAra	pāra	pAra	headword-root		kartari	agent (kartari)	śa	Sa	Other	uncurated affix 'śa' | it-letters: sit (z): marks a sarvadhatuka / sit krt (3.4.113)		generic-decoder	mpavindaDAripAri—’</s> (3-1-138) <s>iti kartari Sapraty
1002	piṣḷ	pizx	ākṛtigaṇatvāt	AkftigaRatvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	andyAdeH</s> (3-1-134) <s>AkftigaRatvAt kartari lyuH .</s
1014	puṭṭa	puwwa	puṭṭa	puwwa	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	dikakuwwayativat</s> (207) <s>boDyAni . kartari ktapraty
1017	puṇa	puRa	puṇa	puRa	headword-root		kartari	agent (kartari)	śa	Sa	Other	uncurated affix 'śa' | it-letters: sit (z): marks a sarvadhatuka / sit krt (3.4.113)		generic-decoder	<s>‘tudAdiByaH SaH’</s> (3-1-77) <s>iti kartari Sapraty
1017	puṇa	puRa	puṇa	puRa	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	DajYAprIkiraH kaH’</s> (3-1-135) <s>iti kartari kapraty
1025	pula	pula	pula	pula	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	> <s>tolayativat</s> (757) <s>jYeyAni . kartari ktapraty
1026	puṣa	puza	nandyāditvāt	nandyAditvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	advayam .</s></F> <F>3. <s>nandyAditvAt kartari lyupraty
1033	pūṅ	pUN	pūṅ	pUN	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	<F>3. <s>nandyAditvAt</s> (3-1-134) <s>kartari lyupraty
1033	pūṅ	pUN	pūṅ	pUN	headword-root		karaRe	instrument (karaṇe)	ṣṭran	zwran	Other	uncurated affix 'ṣṭran' | it-letters: sit (.s): feminine is formed with nis -i (4.1.41); tit (.t): feminine is formed with nip -i (4.1.15)		generic-decoder	lasUkarayoH puvaH’</s> (3-2-183) <s>iti karaRe zwranpraty
1035	pūñ	pUY	pūñ	pUY	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	<F>4. <s>nandyAditvAt</s> (3-1-134) <s>kartari lyupraty
1035	pūñ	pUY	nandyāditvāt	nandyAditvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	</F> <F>8. <s>RyantAdasmAt nandyAditvAt kartari lyupraty
1035	pūñ	pUY	pūñ	pUY	headword-root		BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	rayatiyOtipUdruvaH’</s> (3-3-49) <s>iti BAve GaY .</s
1035	pūñ	pUY	pūñ	pUY	headword-root		karaRe	instrument (karaṇe)	ṣṭran	zwran	Other	uncurated affix 'ṣṭran' | it-letters: sit (.s): feminine is formed with nis -i (4.1.41); tit (.t): feminine is formed with nip -i (4.1.15)		generic-decoder	lasUkarayoH puvaH’</s> (3-2-183) <s>iti karaRe zwranpraty
1052	pṛṇa	pfRa	pṛṇa	pfRa	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	aMKyAnam’</s> (<s>vA</s>. 3-2-5) <s>iti kartari kapraty
1054	pṛṣu	pfzu	pṛṣu	pfzu	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	<F>5. <s>nandyAditvena</s> (3-1-134) <s>kartari lyupraty
1055	pṝ	pF	pṝ	pF	headword-root		kartari	agent (kartari)	śa	Sa	Other	uncurated affix 'śa' | it-letters: sit (z): marks a sarvadhatuka / sit krt (3.4.113)		generic-decoder	mpavindaDAripAri—’</s> (3-1-138) <s>iti kartari Sapraty
1060	peṣṛ	pezf	peṣṛ	pezf	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	>pew-peN-pezO</s>- <s>pezaH iti rUpam . kartari ktapraty
1062	pai	pE	pai	pE	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	<s>‘AtaScopasarge’</s> (3-1-136) <s>iti kartari kapraty
1071	prīṅ	prIN	prīṅ	prIN	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	DajYAprIkiraH kaH’</s> (3-1-135) <s>iti kartari kapraty
1074	pruṅ	pruN	pruṅ	pruN	headword-root		kartari	agent (kartari)	vun	vun	Agent — the doer	kṛt affix 'vun' -> -aka; agent / diminutive; vu -> aka | anubandha: vu -> aka (7.1.1); n = nit conditions		WIL	aH samaBihAre vun’</s> (3-1-149) <s>iti kartari vunpraty
1079	prothṛ	proTf	saṃjñāyāṃ	saMjYAyAM	local		karaRe	instrument (karaṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	halaSca’</s> (3-3-121) <s>iti saMjYAyAM karaRe GaY .</s
1082	pluṅ	pluN	pluṅ	pluN	headword-root		kartari	agent (kartari)	ṇyat	Ryat	Participle	kṛt affix 'ṇyat' -> -ya; future passive participle / gerundive ('-ya') | anubandha: ṇ = ṇit -> vṛddhi (7.2.115); t = tit svarita accent		WIL	A’</s> (3-4-68) <s>iti nipAtanAt</s> <s>kartari Ryatpraty
1115	bila	bila	bila	bila	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	. <s>‘igupaDajYA—’</s> (3-1-135) <s>iti kartari kapraty
1132	brūñ	brUY	ityādinā	ityAdinA	local		kartari	agent (kartari)	anīyar	anIyar	Participle	kṛt affix 'anīyar' -> -anīya; future passive participle ('fit to be done') | anubandha: r indicatory -> accent; gerundive		WIL	apravacanIya—’</s> (3-4-68) <s>ityAdinA kartari anIyar prat
1132	brūñ	brUY	brūñ	brUY	headword-root		kartari	agent (kartari)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	hulam’</s> (3-3-113) <s>iti BUte</s> <s>kartari lyuwpraty
1137	bhaja	Baja	bhaja	Baja	headword-root		BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	m .</s></F> <F>7. <s>Bajanam = BaktiH . BAve ktin . df
1145	bhanjo	Banjo	ṇyantāt	RyantAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	. nandyAditvAt</s> (3-1-134) <s>RyantAt kartari lyuH .</s
1153	bhā	BA	bhā	BA	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	<s>‘AtaScopasarge</s>, (3-1-136) <s>iti kartari kapraty
1156	bhāma	BAma	bhāma	BAma	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	layativat</s> (185) <s>jYeyAni .</s> <s>kartari ktapraty
1160	bhidir	Bidir	ityādinā	ityAdinA	local		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	<s>‘igupaDa—’</s> (3-1-135) <s>ityAdinA kartari kapraty
1160	bhidir	Bidir	bhidir	Bidir	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	3-3-113) <s>iti bahulagrahaRAdvA</s> <s>kartari lyuH lyuw
1161	bhī	BI	vartamāne	vartamAne	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	aH ktaH’</s> (3-2-187) <s>iti vartamAne kartari ktapraty
1162	bhuja	Buja	bhuja	Buja	headword-root		kartari	agent (kartari)	kvip	kvip	Bare root / zero affix	kṛt affix 'kvip' -> -∅; zero affix -> root used directly as a noun | anubandha: k,v,i,p all it -> the whole affix elides (6.1.67)		WIL	Ryupapade ‘kvip ca’</s> (3-2-76) <s>iti kartari kvip . ba
1162	bhuja	Buja	bhuja	Buja	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	Ri ktaH kartari ca’</s> (3-4-71) <s>iti kartari ktaH .’ ‘
1162	bhuja	Buja	vacanāt	vacanAt	local		kartari	agent (kartari)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	/s> (<s>kA</s>. 3-1-134) <s>iti vacanAt kartari acpraty
1163	bhujo	Bujo	igupadhalakṣaṇe	igupaDalakzaRe	local		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	yayaH .</s></F> <F>1. <s>igupaDalakzaRe kartari kapraty
1164	bhuvaḥ	BuvaH	nandyāderākṛtigaṇatvāt	nandyAderAkftigaRatvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	<s>RyantAdasmAt nandyAderAkftigaRatvAt kartari lyuH . BA
1165	bhū	BU	bhū	BU	headword-root		kartari	agent (kartari)	kvip	kvip	Bare root / zero affix	kṛt affix 'kvip' -> -∅; zero affix -> root used directly as a noun | anubandha: k,v,i,p all it -> the whole affix elides (6.1.67)		WIL	. ‘kvip ca’</s> (3-2-76) <s>iti</s> <s>kartari kvip .</s
1165	bhū	BU	ityādinā	ityAdinA	local		kartari	agent (kartari)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	apravacanIya—’</s> (3-4-68) <s>ityAdinA kartari yatpraty
1165	bhū	BU	ṇyantāt	RyantAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	</s> (3-1-134) <s>AkftigaRatvAt RyantAt kartari lyupraty
1165	bhū	BU	napuṃsake	napuMsake	local		BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	pratyayaH .</s></F> <F>5. <s>‘napuMsake BAve ktaH’</s>
1170	bhṛñ	BfY	bhṛñ	BfY	headword-root		BAve	action / abstract (bhāve)	kvip	kvip	Bare root / zero affix	kṛt affix 'kvip' -> -∅; zero affix -> root used directly as a noun | anubandha: k,v,i,p all it -> the whole affix elides (6.1.67)		WIL	ampadAdiByaH—’ (vA</s>. 3-3-108) <s>iti BAve kvip Bava
1174	bhṛśu	BfSu	bhṛśu	BfSu	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	. <s>‘igupaDajYA—’</s> (3-1-135) <s>iti kartari kapraty
1186	bhrasja	Brasja	tudāditvena	tudAditvena	local		kartari	agent (kartari)	śa	Sa	Other	uncurated affix 'śa' | it-letters: sit (z): marks a sarvadhatuka / sit krt (3.4.113)		generic-decoder	.</s></F> <F>2. <s>Satari, tudAditvena kartari Sapraty
1215	madi	madi	akarmakatvācca	akarmakatvAcca	local		aDikaraRe	location (adhikaraṇe)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	i gatyarTakatvAt</s>, <s>akarmakatvAcca aDikaraRe ktapraty
1216	madī	madI	nandyāditvāt	nandyAditvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	ahi—’</s> (3-1-134) <s>iti nandyAditvAt kartari lyupraty
1216	madī	madI	bāhulakāt	bAhulakAt	local		karaRe	instrument (karaṇe)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	F>1. <s>“madasADanam—madyam . bAhulakAt karaRe yat .” i
1232	maṣa	maza	maṣa	maza	headword-root		karaRe	instrument (karaṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	</s>, <s>‘halaSca’</s> (3-3-121) <s>iti karaRe GaY .</s
1238	mahi	mahi	mahi	mahi	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	aRWativat</s> (149) <s>jYeyAni .</s> <s>kartari ktapraty
1240	mā	mA	mā	mA	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	<s>‘AtaScopasarge’</s> (3-1-136) <s>iti kartari kapraty
1255	midā	midA	vartamāne	vartamAne	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	aH ktaH’</s> (3-2-187) <s>iti vartamAne kartari ktapraty
1287	mura	mura	mura	mura	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	DajYAprIkiraH kaH’</s> (3-1-135) <s>iti kartari kapraty
1302	mṛjū	mfjU	ṇyantāt	RyantAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	s> (3-1-134) <s>AkftigaRatvAdvA RyantAt kartari lyupraty
1304	mṛḍa	mfqa	mṛḍa	mfqa	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	. <s>‘igupaDajYA—’</s> (3-1-135) <s>iti kartari kapraty
1307	mṛda	mfda	ākṛtigaṇatvāt	AkftigaRatvAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	andyAdeH</s> (3-1-134) <s>AkftigaRatvAt kartari lyupraty
1328	mluncu	mluncu	mluncu	mluncu	headword-root		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	AdikagluYcativat</s> (447) <s>jYeyAni . kartari ktapraty
1335	yaja	yaja	bāhulakāt	bAhulakAt	local		karaRe	instrument (karaṇe)	ṇyat	Ryat	Participle	kṛt affix 'ṇyat' -> -ya; future passive participle / gerundive ('-ya') | anubandha: ṇ = ṇit -> vṛddhi (7.2.115); t = tit svarita accent		WIL	s>yajantyaneneti yAjyA = fk . bAhulakAt karaRe Ryat .</s
1335	yaja	yaja	yaja	yaja	headword-root		karaRe	instrument (karaṇe)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	yajIzistuByaH—’ (vA</s>. 3-3-95) <s>iti karaRe ktinpraty
1335	yaja	yaja	vrajayajor	vrajayajor	local		BAve	action / abstract (bhāve)	kyap	kyap	Participle	kṛt affix 'kyap' -> -ya; future passive participle / gerundive | anubandha: k = kit -> no guṇa; p = pit -> anudātta		WIL	>ca rUpam .</s></F> <F>2. <s>‘vrajayajorBAve kyap’</s>
1337	yatī	yatI	auṇādike	ORAdike	local		kartari	agent (kartari)	in	in	Possessive — “having X”	taddhita affix 'in' -> -in; possessive '-in' ('having') | anubandha: matvartha (possessive) affix		WIL	F> <F>4. <s>sarvaDAtuByo vihita ORAdike kartari inpraty
1343	yā	yA	yā	yA	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	‘Ato'nupasarge kaH’</s> (3-2-3) <s>iti kartari kapraty
1345	yu	yu	yu	yu	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	<F>3. <s>nandyAditvAt</s> (3-1-134) <s>kartari lyuH . st
1345	yu	yu	samyupapade	samyupapade	local		karaRe	instrument (karaṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	uduvaH’</s> (3-3-23) <s>iti samyupapade karaRe GaY . sa
1345	yu	yu	yu	yu	headword-root		karaRe	instrument (karaṇe)	ṣṭran	zwran	Other	uncurated affix 'ṣṭran' | it-letters: sit (.s): feminine is formed with nis -i (4.1.41); tit (.t): feminine is formed with nip -i (4.1.15)		generic-decoder	‘dAmnISasayuyuja—’</s> (3-2-182) <s>iti karaRe zwranpraty
1354	yudha	yuDa	ghañarthe	GaYarTe	local		karaRe	instrument (karaṇe)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	(vA</s>. 3-3-58) <s>iti vacanAt GaYarTe karaRe kapraty
1367	raṭa	rawa	napuṃsake	napuMsake	local		BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	rUpamevam .</s></F> <F>3. <s>‘napuMsake BAve ktaH’</s>
1367	raṭa	rawa	raṭa	rawa	headword-root		BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	puMsake BAve ktaH’</s> (3-3-114) <s>iti BAve ktapraty
1370	rada	rada	pāṭhāt	pAWAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	igaRatvena tatra</s> (3-1-134) <s>pAWAt kartari lyuH . ra
1371	radha	raDa	radha	raDa	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	<F>7. <s>nandyAditvAt</s> (3-1-134) <s>kartari lyupraty
1372	ranja	ranja	ranja	ranja	headword-root		kartari	agent (kartari)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	ftyalyuwo bahulam’</s> (3-3-113) <s>iti kartari lyuw . ya
1372	ranja	ranja	ranja	ranja	headword-root		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	</s> (3-1-134) <s>karmaRyupapade</s> <s>kartari lyuH . gO
1380	rama	rama	ṇyantāt	RyantAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	s>nandyAditvAt</s> (3-1-134) <s>RyantAt kartari lyuH . ra
1391	rā	rA	rā	rA	headword-root		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	<s>‘AtaScopasarge’</s> (3-1-136) <s>iti kartari kapraty
1404	ricir	ricir	saṃjñāyāṃ	saMjYAyAM	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	MjYAyAm’</s> (3-3-174) <s>iti saMjYAyAM kartari ktapraty
1408	riṣa	riza	nandyāditvakalpanāt	nandyAditvakalpanAt	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	<F>3. <s>bAhulakena nandyAditvakalpanAt kartari lyupraty
