L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
47304	trāyamāṇa	trAyamARa	trā	trA	root	True		von	on 1. {#trA#}. — 2〉 f. {#trAyamARa/#} f. . oder n. VARĀH. BṚH. S. 44,10.
48298	tviṭka	tviwka	tviṣ	tviz	root	True		von	nde eines adj. Comp. von 2. {#tviz#}.
48345	thoḍana	Toqana	thuḍ	Tuq	root	True		von	von {#Tuq#}.
48680	daṇḍiman	daRqiman	daṇḍa	daRqa	root	True		von	m. abstr. von {#daRqa#}.
48730	datra	datra	day	day	root	True		von	{#da/tra#}¦ (wohl von {#day#}) n.  Pl. .
48839	danīdhvaṃsa	danIDvaMsa	dhvaṃs	DvaMs	root	True		von	n Intens. von {#DvaMs#}.
48970	dandramaṇa	dandramaRa	dram	dram	root	True		von	m Intens. von {#dram#}.
49215	dalin	dalin	dala	dala	root	True		von	*{#dalin#}¦ Adj. von {#dala#}.
49223	dalya	dalya	dala	dala	root	True		von	*{#dalya#}¦ Adj. von {#dala#}.
49580	dāṇḍa	dARqa	daṇḍa	daRqa	root	True		von	on {#daRqa#}. — 2〉 f. {#A#} . — 3〉 n. — a〉 Nom. abstr. von {#daRqa#}. — b〉 Nom. coll. von
49601	dātave	dAtave	dā	dA	root	True		von	¦ Dat. Inf. von 1. {#dA#} ṚV.
49603	dāti	dAti	dā	dA	root	True		von	1. {#dAti#}¦ (von 1. {#dA#}) in {#havya/dAti#}.
49604	dāti	dAti	dā	dA	root	True		von	2. *{#dAti#}¦ (von 3. {#dA#}) f.  GAL.
49708	dābhya	dABya	dabh	daB	root	True		von	s. von {#daB#} S. {#a˚#}.
49775	dāyita	dAyita	dā	dA	root	True		von	. vom Caus. von 1. {#dA#}.
49919	dāśa	dASa	dāś	dAS	root	True		von	1. {#dASa#}¦ (von 1. {#dAS#}) in {#puroQA/Sa#}.
49958	dāśya	dASya	daśa	daSa	root	True		von	#dASya#} (?)¦ Adj. von {#daSa#} (?).
49999	dāsāyana	dAsAyana	dāsa	dAsa	root	True		von	. Patron. von {#dAsa#}.
50054	diktas	diktas	diś	diS	root	True		von	{#dikta/s#}¦ = Abl. von 2. {#diS#}.
50171	dina	dina	dā	dA	root	True		von	¦ Partic. von 3. {#dA#}.
50240	dips	dips	dabh	daB	root	True		von	√{#dips#}¦ Desid. von {#daB#}.
50474	dīkṣitar	dIkzitar	dīkṣ	dIkz	root	True		von	dIkzitar#}¦ Nom. ag. von {#dIkz#}.
50550	dīpitar	dIpitar	dīp	dIp	root	True		von	#dIpitar#}¦ Nom. ag. von {#dIp#}.
50552	dīpīya	dIpIya	dīpa	dIpa	root	True		von	*{#dIpIya#}¦ Adj. von {#dIpa#}.
51892	dūṣay	dUzay	duṣ	duz	root	True		von	!√{#dUzay#}¦ (von 1. {#duz#}), {#dUza/yati#} (episch auch Med.). — 1〉  in
52050	dṛśi	dfSi	darś	darS	stem/word	False		Wurzel/Stamm	— 2〉 . Auch *{#dfrSI#}. — 3〉 *.
52160	devakīya	devakIya	deva	deva	root	True		von	{#devakIya#}¦ Adj. von 1. {#deva#}.
52446	devayitar	devayitar	div	div	root	True		von	evayitar#}¦ Nom. ag. von 2. {#div#} Caus.
52573	devasū	devasU	deva	deva	root	True		von	gänzung von {#deva#}) in der Liturgie Bez. von acht Gottheiten.
52970	daiśeya	dESeya	diś	diS	root	True		von	. Metron. von 2. {#diS#}.
53210	dyuma	dyuma	dyu	dyu	root	True		von	*{#dyuma#}¦ Adj. von 2. {#dyu#}.
53268	dyūna	dyUna	div	div	root	True		von	¦ Partic. von 2. {#div#}.
53317	dravaka	dravaka	dru	dru	root	True		von	*{#dravaka#}¦ Adj. von 1. {#dru#}.
53426	drāva	drAva	dru	dru	root	True		von	von 1. {#dru#}.
55033	dhā	DA	dhā	DA	root	True		von	— a〉 Brahmanʼs. — b〉 Bṛhaspatiʼs. — 3〉 f. am Ende eines Comp. Nom. act. von 1. {#DA#}.
55158	dhānya	DAnya	dhana	Dana	root	True		von	1. {#DAnya#}¦ (von {#Dana#})  DHĀTUP. 20,3.
55232	dhāyaka	DAyaka	dhā	DA	root	True		von	*{#DAyaka#}¦ Adj. von 1. {#DA#}.
55382	dhita	Dita	dhā	DA	root	True		von	{#Dita#}¦ Partic. von 1. {#DA#} und 1. {#Di#}.
55385	dhitsya	Ditsya	dhā	DA	root	True		von	{#DA#}.
55387	dhiy	Diy	dhi	Di	root	True		von	}¦, {#˚yati#} Denom. von 2. {#Di#}.
55413	dhī	DI	dhā	DA	root	True		von	
55418	dhīkṣ	DIkz	dih	dih	root	True	salben	von	#} vielleicht Desid. von {#dih#} .
55421	dhīta	DIta	dhā	DA	root	True		von	¦ Partic. von 3. {#DA#}.
55525	dhūna	DUna	dhū	DU	root	True		von	*{#DUna#}¦ Partic. von 1. {#DU#}.
55530	dhūnvant	DUnvant	dhū	DU	root	True		von	{#DUnvant#}¦ Partic. von 1. {#DU#}. m.  GAUT. 26,12.
55539	dhūpay	DUpay	diś	diS	root	True		von	
55577	dhūmay	DUmay	diś	diS	root	True		von	
56104	dhvānāyana	DvAnAyana	dhvana	Dvana	root	True		von	. Patron. von {#Dvana#}.
56121	naṃṣṭar	naMzwar	naś	naS	root	True		von	#naMzwar#}¦ Nom. ag. von 1. {#naS#}.
56122	naṃṣṭavya	naMzwavya	naś	naS	root	True		von	s. von 1. {#naS#}.
56456	nadara	nadara	nada	nada	root	True		von	*{#nadara#}¦ Adj. von {#nada#}.
56504	naddhavya	nadDavya	nah	nah	root	True		von	s. von 1. {#nah#}.
57060	nalya	nalya	nala	nala	root	True		von	*{#nalya#}¦ Adj. von {#nala#}.
57605	nāḍāyana	nAqAyana	naḍa	naqa	root	True		von	. Patron. von {#naqa#}. Davon *Adj. {#˚ka#}.
58084	nālya	nAlya	nala	nala	root	True		von	*{#nAlya#}¦ Adj. von {#nala#}.
58233	nikuciti	nikuciti	kuc	kuc	root	True		von	von {#kuc#} mit {#ni#}.
58528	nidita	nidita	dā	dA	root	True		von	{#ni/dita#}¦ Partic. von 4. {#dA#} mit {#ni#}.
58744	nimūlakāṣam	nimUlakAzam	kaṣ	kaz	root	True	bis zur Wurzel hinab ausrotten	von	imUlakAzam#}¦ Absol. von {#kaz#} .
58852	nirakṣin	nirakzin	rakṣ	rakz	root	True		von	{#nirakzin#}¦ Adj. von {#rakz#} mit {#ni#}.
58971	nirasta	nirasta	as	as	root	True		von	on 2. {#as#} mit {#nis#}. — 2〉 n.  MAHĀBH. 1,20,a.
59785	nivāpin	nivApin	vap	vap	root	True		von	*{#nivApin#}¦ Adj. von {#vap#} mit {#ni#}.
59796	nivāsaka	nivAsaka	nivāsa	nivAsa	root	True		von	{#nivAsaka#}¦ Adj. von {#nivAsa#}.
59899	niśāyin	niSAyin	śī	SI	root	True		von	*{#niSAyin#}¦ Adj. von {#SI#} mit {#ni#}.
59974	niśrāvin	niSrAvin	śru	Sru	root	True		von	{#niSrAvin#}¦ Adj. von {#Sru#} mit {#ni#}.
60135	niṣkuṣita	nizkuzita	kuṣ	kuz	root	True		von	on {#kuz#} mit {#nis#}. — 2〉 m. N. pr. eines Marut. v. l. {#izkupita#}.
60326	niḥṣūti	niHzUti	sū	sU	root	True		von	von {#sU#} mit {#nis#}.
60343	nisusūs	nisusUs	su	su	root	True		von	om Desid. von {#su#} mit {#ni#}.
60502	nīkleda	nIkleda	klid	klid	root	True		von	von {#klid#} mit {#ni#}.
61416	nyagbhāva	nyagBAva	ni	ni	root	True		von	). — 3〉 .
61433	nyañc	nyaYc	bhū	BU	root	True		von	
61672	pakṣṇu	pakzRu	pac	pac	root	True		von	*{#pakzRu#}¦ Adj. von 1. {#pac#}.
61763	paca	paca	pac	pac	root	True		von	
61778	paci	paci	pac	pac	root	True		von	
62251	paṭay	paway	paṭu	pawu	root	True		von	}¦, {#˚yati#} Denom. von {#pawu#}.
62263	paṭavya	pawavya	paṭu	pawu	root	True		von	*{#pawavya#}¦ Adj. von {#pawu#}.
62278	paṭiman	pawiman	paṭu	pawu	root	True		von	m. abstr. von {#pawu#}.
62281	paṭīyaṃs	pawIyaMs	paṭu	pawu	root	True		von	(Compar. von {#pawu#})  (im Comp. vorangehend),  (Loc. oder im Comp. vorangehend) ŚIŚ. 1,
62740	padana	padana	pad	pad	root	True		von	*{#padana#}¦ Adj. von 1. {#pad#}.
62743	padanīya	padanIya	pada	pada	root	True		von	
63542	parābhuve	parABuve	bhū	BU	root	True		von	¦ Dat. Inf. von 1. {#BU#} mit {#parA#} AV. 1,29,4.
63919	parinandana	parinandana	nanda	nanda	root	True		von	von {#nanda#} mit {#pari#}.
64077	parimat	parimat	man	man	root	True		von	*{#parimat#}¦ Adj. von {#man#} mit {#pari#}.
64134	pariyāṇa	pariyARa	yā	yA	root	True		von	von {#yA#} mit {#pari#}.
64136	pariyāṇīya	pariyARIya	yā	yA	root	True		von	s. von {#yA#} mit {#pAri#}.
64176	parivapaṇa	parivapaRa	vap	vap	root	True		von	Nom. act von {#vap#} mit {#pari#}.
64434	parihaṇana	parihaRana	han	han	root	True		von	von {#han#} mit {#pari#}.
64491	parīta	parIta	i	i	root	True		von	〉 Partic. von 3. {#i#} mit {#pari#}. Nom. abstr. [Page4-048-b] {#˚tA#} f. . — 2〉 m. Pl. N.
64492	parītat	parItat	tan	tan	root	True		von	*{#parItat#}¦ von {#tan#} mit {#pari#}.
64692	parṇasa	parRasa	parṇa	parRa	root	True		von	*{#parRasa#}¦ Adj. von {#parRa#}.
64706	parṇīya	parRIya	parṇa	parRa	root	True		von	*{#parRIya#}¦ Adj. von {#parRa#}.
64724	parpika	parpika	parpa	parpa	root	True		von	{#I#}) von {#parpa#} 1〉.
64773	paryastavant	paryastavant	as	as	root	True		von	von 2. {#as#} mit {#pari#}), .
64783	paryākhyāna	paryAKyAna	khyā	KyA	root	True		von	von {#KyA#} mit {#paryA#}.
65406	pākṣa	pAkza	pakṣa	pakza	root	True		von	*{#pAkza#}¦ Adv. von {#pakza#}.
65408	pākṣāyaṇa	pAkzAyaRa	pakṣa	pakza	root	True		von	#pAkzAyaRa#}¦ Adj. von {#pakza#}.
65428	pācayitar	pAcayitar	pac	pac	root	True		von	. vom Caus. von 1. {#pac#}.
65515	pāṭava	pAwava	paṭu	pawu	root	True		von	— b〉  Paṭu. — 2〉 n. — a〉 . — b〉  (Loc.). — c〉 am Ende eines Comp. . — d〉 * RĀJAN. 20,15.
65523	pāṭupaṭa	pAwupawa	paṭ	paw	root	True		von	{#pAwUpawA#}¦ Adj. von {#paw#}.
65554	pāṇika	pARika	paṇa	paRa	root	True		von	{#paRa#}. — 2〉 m. .
65701	pāṇya	pARya	paṇ	paR	root	True		von	#paR#}.
65984	pāna	pAna	pā	pA	root	True		von	von 3. {#pA#}.
66052	pāpacaka	pApacaka	pac	pac	root	True		von	m Intens. von {#pac#} PAT. zu P. 1,1,4, Vārtt. 6.
66059	pāpaṭhaka	pApaWaka	paṭh	paW	root	True		von	m Intens. von {#paW#} PAT. zu P. 1,1,4, Vārtt. 6.
66061	pāpati	pApati	pat	pat	root	True		von	m Intens. von 1. {#pat#}.
66153	pāyayitavai	pAyayitavE	pā	pA	root	True	trinken	von	s. von 1. {#pA#}  ŚAT. BR. 2,3,2,8.
66588	pāleya	pAleya	pāla	pAla	root	True		von	*{#pAleya#}¦ Adj. von 1. {#pAla#}.
67070	pitsant	pitsant	pat	pat	root	True		von	von 1. {#pat#}. — 2〉 *m.  RĀJAN. 19,83.
67093	pipakṣ	pipakz	pac	pac	root	True		von	om Desid. von 1. {#pac#}.
67094	pipaṭhiṣ	pipaWiz	paṭh	paW	root	True		von	om Desid. von {#paW#}.
67095	pipatiṣant	pipatizant	pat	pat	root	True		von	at#}. — 2〉 *m. .
67414	pīya	pIya	pā	pA	root	True	trinken	von	{#˚pIya#}¦ Absol. von 1. {#pA#} .
67418	pīyūkṣā	pIyUkzA	vana	vana	root	True		von	na#}) n.
68442	pulasa	pulasa	pula	pula	root	True		von	*{#pulasa#}¦ Adj. von {#pula#}.
68479	pulya	pulya	pula	pula	root	True		von	*{#pulya#}¦ Adj. von {#pula#}.
68869	pūtvī	pUtvI	pū	pU	root	True		von	{#pUtvI/#}¦ Absol. von 1. {#pU#} ṚV. 8,91,7.
68873	pūni	pUni	pū	pU	root	True		von	von 1. {#pU#}.
68887	pūyamāna	pUyamAna	pū	pU	root	True		von	von 1. {#pU#} — 2〉 *m. N. pr. eines Mannes.
69766	peśvara	peSvara	piś	piS	root	True		von	*{#peSvara#}¦ Adj. von {#piS#}.
69773	peṣam	pezam	piṣ	piz	root	True		von	{#˚pezam#}¦ Absol. von {#piz#}.
69786	pesvara	pesvara	pis	pis	root	True		von	*{#pesvara#}¦ Adj. von {#pis#}.
69818	paiṭhika	pEWika	pīṭha	pIWa	root	True		von	. Patron. von {#pIWa#}.
69942	popuva	popuva	pū	pU	root	True		von	m Intens. von 1. {#pU#}.
69960	poṣayitar	pozayitar	pūṣ	pUz	root	True		von	. vom Caus. von 1. {#pUz#}.
69985	pauṭāyana	pOwAyana	puṭa	puwa	root	True		von	. Patron. von {#puwa#}.
70096	paureya	pOreya	pūra	pUra	root	True		von	*{#pOreya#}¦ Adj. von {#pUra#}.
70119	paurya	pOrya	pura	pura	root	True		von	. Patron. von {#pura#}.
70179	pauṣpi	pOzpi	puṣpa	puzpa	root	True		von	. Patron. von {#puzpa#}.
70219	prakamanīya	prakamanIya	kam	kam	root	True		von	s. von 4. {#kam#} mit {#pra#}.
70347	prakopaṇīya	prakopaRIya	kup	kup	root	True		von	kup#} mit {#pra#}.
70355	prakrantar	prakrantar	kram	kram	root	True		von	akrantar#}¦ Nom. ag. von {#kram#} mit {#pra#} in er Bedeutung des Med.
70359	prakramitar	prakramitar	kram	kram	root	True		von	Nom. ag. von {#kram#} mit {#pra#}.
70360	prakramitavya	prakramitavya	kram	kram	root	True		von	s. von {#kram#} mit {#pra#}.
70402	prakṣveḍita	prakzveqita	kṣviḍ	kzviq	root	True		von	zviq#} mit {#pra#} — 2〉 n.  u. s. w. R. 6,17,32.
70412	prakhyānīya	praKyAnIya	khyā	KyA	root	True		von	s. von {#KyA#} mit {#pra#}.
70414	prakhyāpanīya	praKyApanIya	khyā	KyA	root	True		von	KyA#} mit {#pra#}.
70423	pragamanīya	pragamanIya	gam	gam	root	True		von	s. von {#gam#} mit {#pra#}.
70438	pragādya	pragAdya	gad	gad	root	True		von	s. von 1. {#gad#} mit {#pra#}.
70664	prajit	prajit	ji	ji	root	True		von	*{#prajit#}¦ Adj. von 1. {#ji#} mit {#pra#}.
70771	praṇikṣaṇa	praRikzaRa	nikṣ	nikz	root	True		von	von {#nikz#} mit {#pra#}.
70851	pratāpitar	pratApitar	tap	tap	root	True		von	t. von {#tap#} 1 mit {#pra#} Caus.
71283	pratibha	pratiBa	bhā	BA	root	True		von	
71720	pratihita	pratihita	dhā	DA	root	True		von	on 1. {#DA#} mit {#prati#}. — 2〉 f. {#A#}  ṚV. 10,103,3. AV. 11,2,1. 19,13,4.
71983	pratyayāy	pratyayAy	i	i	root	True		von	n 3. {#i#} mit {#prati#}).
72023	pratyavasita	pratyavasita	sā	sA	root	True		von	tyavasita#}¦ Partic. von {#sA#} mit {#pratyava#}.
72278	pradatta	pradatta	dā	dA	root	True		von	on 1. {#dA#} mit {#pra#} — 2〉 m. N. pr. eines Gandharva.
72293	pradātos	pradAtos	dā	dA	root	True		von	#ISvara/#}) von 1. {#dA#} mit {#pra#} TS. 3,1,8,3.
72372	pradha	praDa	dhā	DA	root	True		von	*{#praDa#}¦ Adj. von 1. {#DA#} mit {#pra#}. — {#praDA#} s. bes.
72382	pradhā	praDA	dhā	DA	root	True		von	A#} mit {#pra#}. — 2〉 N. pr. einer Tochter Dakṣaʼs. Richtig {#prADa#}.
72413	pranardaka	pranardaka	nard	nard	root	True		von	pranardaka#}¦ Adj. von {#nard#} mit {#pra#}.
72483	prapāyin	prapAyin	pā	pA	root	True		von	{#prapAyin#}¦ Adj. von {#pA#} mit {#pra#}.
72508	prapyāyana	prapyAyana	pyāy	pyAy	root	True		von	von {#pyAy#} mit {#pra#}.
72509	prapyāyanīya	prapyAyanIya	pyāy	pyAy	root	True		von	s. von {#pyAy#} mit {#pra#}.
72581	prabhavana	praBavana	bhū	BU	root	True		von	von 1. {#BU#} mit {#pra#}.
72582	prabhavanīya	praBavanIya	bhū	BU	root	True		von	s. von 1. {#BU#} mit {#pra#}.
72599	prabhāj	praBAj	bhaj	Baj	root	True		von	*{#praBAj#}¦ Adj. von {#Baj#} mit {#pra#}.
72605	prabhāna	praBAna	bhā	BA	root	True		von	von 1. {#BA#} mit {#pra#}.
72606	prabhānīya	praBAnIya	bhā	BA	root	True		von	s. von 1. {#BA#} mit {#pra#}.
72609	prabhāpana	praBApana	bhā	BA	root	True		von	#BA#} mit {#pra#}.
72610	prabhāpanīya	praBApanIya	bhā	BA	root	True		von	{#BA#} mit {#pra#}.
72639	prabhid	praBid	bhid	Bid	root	True		von	*{#praBid#}¦ Adj. von 1. {#Bid#} mit {#pra#}.
72665	prabhūṣaṇi	praBUzaRi	bhū	BU	root	True		von	Ri#}¦ Infin. debendi von 1. {#BU#} mit {#pra#} ṚV. 10,132,1.
72899	prayāṇīya	prayARIya	yā	yA	root	True		von	s. von 1. {#yA#} mit {#pra#}.
72904	prayāpaṇa	prayApaRa	yā	yA	root	True		von	#yA#} mit {#pra#}.
72906	prayāpaṇīya	prayApaRIya	yā	yA	root	True		von	{#yA#} mit {#pra#}.
72909	prayāpin	prayApin	yā	yA	root	True		von	vom Caus. von 1. {#yA#} mit {#pra#}.
72934	prayai	prayE	yā	yA	root	True		von	Dat. Infin. von 1. {#yA#} mit {#pra#} P. 3,4,10 ṚV. 1,142,6. — ṚV. 10,104,3 ist {#prayE/#}
73039	pralkārīy	pralkArIy	pra	pra	root	True		von	ralkArIy#}¦ Denomin. von 1. {#pra#} + {#xkAra#}.
73155	pravādya	pravAdya	vad	vad	root	True		von	s. von {#vad#} mit {#pra#}.
73654	prasnavitar	prasnavitar	snu	snu	root	True		von	snavitar#}¦ Nom. ag. von 1. {#snu#} mit {#pra#}.
73768	prahlatti	prahlatti	hlād	hlAd	root	True		von	von 1. {#hlAd#} mit {#pra#}.
74864	prekīy	prekIy	pra	pra	root	True		von	, {#˚yati#} Denomin. von {#pra#} + {#eka#}.
74881	prekṣita	prekzita	īkṣ	Ikz	root	True		von	on {#Ikz#} mit {#pra#}. — 2〉 n. .
75045	proghīy	proGIy	pra	pra	root	True		von	, {#˚yati#} Denomin. von 1. {#pra#} + {#oGa#}.
75131	plakṣakīya	plakzakIya	plakṣa	plakza	root	True		von	plakzakIya#}¦ Adj. von {#plakza#}.
75162	plākṣaki	plAkzaki	plakṣa	plakza	root	True		von	. Patron. von {#plakza#}.
75164	plākṣi	plAkzi	plakṣa	plakza	root	True		von	. Patron. von {#plakza#}. *f. {#plAkzI#}.
75172	plāvita	plAvita	plu	plu	root	True		von	}. — 2〉 n. — a〉  KĀD. 2,81,23. — b〉  BHĀG. P. 4,6,12.
75389	phalasa	Palasa	phala	Pala	root	True		von	1〉 Adj. von {#Pala#}. — 2〉 m. = {#panasa#} .
75440	phalīya	PalIya	phala	Pala	root	True		von	*{#PalIya#}¦ Adj. von {#Pala#}.
75593	phaulli	POlli	phulla	Pulla	root	True		von	*{#POlli#}¦ von {#Pulla#}.
75735	badbadhāna	badbaDAna	bādh	bAD	root	True		von	vom Intens. von {#bAD#}.
75902	barhavant	barhavant	barha	barha	root	True		von	#barhavant#}¦ Adj. von {#barha#}.
76009	balasa	balasa	bala	bala	root	True		von	*{#balasa#}¦ Adj. von 1. {#bala#}.
76599	bākāyana	bAkAyana	baka	baka	root	True		von	. Patron. von {#baka#}. Auch Pl.
76607	bāḍha	bAQa	bah	bah	root	True		von	, {#bA|a/#}¦ Partic. von {#bah#}. Nur — 1〉 Loc. {#bA|e/#} . — 2〉 {#bAQam#} Adv. . Gewöhnli
76652	bādh	bAD	badh	baD	root	True		von	t {#vi#} — 1〉 . — 2〉 . — 3〉 . — Intens. . — Mit {#sam#} — 1〉 . — 2〉 . — 3〉 .
76869	bāstāyana	bAstAyana	basta	basta	root	True		von	. Patron. von {#basta#}.
77079	bilasa	bilasa	bila	bila	root	True		von	*{#bilasa#}¦ Adj. von {#bila#}.
77142	bisila	bisila	bisa	bisa	root	True		von	*{#bisila#}¦ Adj. von {#bisa#}.
77211	bībhartsita	bIBartsita	bādh	bAD	root	True		von	bAD#}).
77383	bulya	bulya	bula	bula	root	True		von	*{#bulya#}¦ Adj. von {#bula#} gaṇa {#balAdi#} zu P. 4,2,80 in der KĀŚ.
77389	busasa	busasa	busa	busa	root	True		von	*{#busasa#}¦ Adj. von {#busa#}.
77653	bebhiditavya	beBiditavya	bhid	Bid	root	True		von	s. von 1. {#Bid#}.
77669	baida	bEda	bida	bida	root	True		von	on {#bida#} AIT. BR. 3,6,4. ĀŚV. ŚR. 12,10,9. {#˚kula#} PAT. zu P. 2,4,64, Vārtt. f. {#bEd
77679	bailāyana	bElAyana	bila	bila	root	True		von	{#bElAyana#}¦ Adj. von {#bila#}.
77765	baudhi	bODi	budha	buDa	root	True		von	. Patron. von {#buDa#} und {#boDa#}.
78304	brāhmaudanika	brAhmOdanika	agni	agni	root	True		von	gänzung von {#agni#})  ĀPAST. ŚR. 5,4,12. 5,1. 10,7.
78548	bhajamāna	BajamAna	bhaj	Baj	root	True		von	— b〉 . — 2〉 m. N. pr. verschiedener Fürsten.
78554	bhajya	Bajya	bhaj	Baj	root	True		von	s. von {#Baj#}.
78989	bharś	BarS	bhraṃś	BraMS	root	True		von	*√{#BarS#}¦ Nebenform von {#BraMS#}, {#BraS#}.
79152	bhavya	Bavya	bhū	BU	root	True		von	in {#DenuBavyA#} und {#DenuMBa/vyA#}. — d〉 . — e〉 . — f〉 . Superl. {#˚tama#}. — g〉 . — h〉
79549	bhārśya	BArSya	bhṛśa	BfSa	root	True		von	m. abstr. von {#BfSa#}.
79569	bhālla	BAlla	bhalla	Balla	root	True		von	*{#BAlla#}¦ Adj. von {#Balla#}.
79576	bhālleya	BAlleya	bhalla	Balla	root	True		von	*{#BAlleya#}¦ Adj. von {#Balla#}.
79615	bhāvam	BAvam	bhū	BU	root	True		von	{#˚BAvam#}¦ Absol. von 1. {#BU#} P. 3,4,61. fgg.
79617	bhāvay	BAvay	bhū	BU	root	True		von	1〉 Caus. von 1. {#BU#}; s. das. — 2〉 *künstliches Denomin. von {#bahu#}.
79663	bhāvita	BAvita	bhū	BU	root	True		von	U#}. — 2〉 wohl n.  COLEBR. Alg. 187. 343.
79676	bhāvya	BAvya	bhū	BU	root	True		von	i〉 . — 2〉 m. N. pr. verschiedener Männer ṚV. 1,126,1. — 3〉 n. impers. — a〉  (Instr.) . —
79708	bhāsa	BAsa	bhāsa	BAsa	root	True		von	}¦ Adj. von 1. {#BAsa#} 1〉b〉.
80002	bhīṣay	BIzay	bhī	BI	root	True		von	. dem Caus. von 1. {#BI#}.
80100	bhujam	Bujam	bhuj	Buj	root	True		von	{#Bujam#}¦ Absol. von 1. {#Buj#} in {#BjaMga#} und {#BjaMgama#}.
80616	bhūr	BUr	bhū	BU	root	True		von	ch Nomin. von 2. {#BU#}) — 1〉 in [Page4-280-a] der Formel {#BU/rBu/vaH sva^H#} (VS. 3,5. 3
81081	bhojam	Bojam	bhuj	Buj	root	True		von	*{#Bojam#}¦ Absol. von 1. {#Buj#} P. 3,4,22, Sch.
81189	bhramarakabhrāmam	BramarakaBrAmam	bhram	Bram	root	True	wie einen Brummkreisel drehen	von	t dem Caus. von {#Bram#}  BĀLAR. 274,16.
81698	maṭhay	maWay	maṭha	maWa	root	True		von	!√{#maWay#}¦ (von {#maWa#}) {#˚yati#}  HEMĀDRI 1,560,12.
81917	mat	mat	ma	ma	root	True		von	{#ma/t#}¦ (Abl. von 1. {#ma#})  u. s. w. Am Anfange eines Comp. Stellvertreter von 1.
82085	mathitos	maTitos	math	maT	root	True		von	Gen. Infin. von 1. {#maT#}. {#vi vA maTitoH#} AIT. BR. 1,10,2.
83059	manti	manti	man	man	root	True		von	von {#man#}.
83281	mandayadhyai	mandayaDyE	mad	mad	root	True		von	s. von 1. {#mad#}, {#mand#} ṚV. 4,29,3.
83661	marc	marc	grahaṇe	grahaRe	stem/word	False		Wurzel/Stamm	
84364	mahātyaya	mahAtyaya	jvara	jvara	root	True		von	4 nach BHĀVAPR. 3,27 = {#mahAkazwa#}, {#gamBIra#} oder {#cAturTika#}.
85531	mā	mA	arha	arha	root	True		von	(Aor.). {#sma mA/-mo/#} ({#mo^#} ŚAT. BR.) {#sma#} 29,23.
85537	mā	mA	mi	mi	root	True		von	in einigen Formen von 1. {#mi#} und 1. {#mI#}.
85774	māta	mAta	mā	mA	root	True		von	l Partic. von {#mA#} = {#man#} ṚV. 5,45,6. Vgl. {#devamAta#} und {#nirmAta#} (Nachtr. 4).
85776	māta	mAta	mati	mati	root	True		von	on {#mati#}; f. {#mAtI/#}.
85947	mādāyana	mAdAyana	mada	mada	root	True		von	. Patron. von {#mada#}. Auch Pl.
86131	mānaveya	mAnaveya	manu	manu	root	True		von	
86134	mānavya	mAnavya	manu	manu	root	True		von	on {#manu#}. — 2〉 *n.  richtig {#mARAvya#}.
86173	mānāyana	mAnAyana	mana	mana	root	True		von	. Patron. von {#mana#}.
86179	mānita	mAnita	man	man	root	True		von	}. — 2〉 n.  HARIV. 6210.
86218	mānthya	mAnTya	mantha	manTa	root	True		von	*{#mAnTya#}¦ Adj. von {#manTa#}.
86244	māpay	mApay	mā	mA	root	True		von	#}¦, {#˚yati#} Caus. von 3. {#mA#} und 1. {#mI#}.
86345	mārāvika	mArAvika	śuka	Suka	root	True		von	als Beiw. von {#Suka#} PAT. zu P. 2,2,11.
86886	mits	mits	mā	mA	root	True		von	#} Desid. von 3. {#mA#}.
86887	mits	mits	mī	mI	root	True		von	#} Desid. von 1. {#mI#}.
86888	mits	mits	mī	mI	root	True		von	#} Desid. von 1. {#mI#}.
87639	mur	mur	murcch	murcC	root	True		von	Nom. ag. von {#murcC#}.
87640	mur	mur	murv	murv	root	True		von	Nom. ag. von {#murv#}.
88014	mūlasa	mUlasa	mūla	mUla	root	True		von	*{#mUlasa#}¦ Adj. von {#mUla#}.
88524	mṛnmāna	mfnmAna	kupa	kupa	root	True		von	*{#mfnmAna#}¦ als Erklärung von {#kupa#}.
88923	maitrāyaṇa	mEtrAyaRa	mitra	mitra	root	True		von	{#mitrayuH#} richtig {#mEtreya#}. — b〉 Pl.  [Page5-108-a] HEMĀDRI 1,519,19. — 2〉 f. {#I#}
88999	mokṣ	mokz	muc	muc	root	True		von	von 1. {#muc#}, {#mokzayati#} s. u. {#mokzay#}.
89079	modamāna	modamAna	mud	mud	root	True		von	#modamAna#}¦ Partic. von 1. {#mud#}. m. vielleicht N. pr. vgl. {#ma/damAnika#}.
89222	maurya	mOrya	mura	mura	root	True		von	(*Patron. von {#mura#} und *Metron. von {#murA#}) HEM. PAR. 8,347. Pl. N. pr. einer mit Ca
89262	myakṣ	myakz	mimyakṣ	mimyakz	stem/word	False		Wurzel/Stamm	kz#}¦, {#mya/kzati#} (Perfect-Stamm {#mimyakz#} und {#mimikz#}) — 1〉  (Loc.). Pass.  (von
89325	yakṣ	yakz	yakṣa	yakza	root	True		von	ur {#yakzAmas#} als Erklärung von {#yakza#} in der Bed.  nach dem Comm. {#pra#} (nur {#pra
89682	yatas	yatas	ya	ya	root	True		von	a#} in allen Zahlen und Geschlechtern:  oder  (z. B. sich fürchten); auch . {#ca/rakEByo v
89742	yatya	yatya	yat	yat	root	True		von	s. von {#yat#}.
